reward_id,r_id,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
5320,600f0cc70a720f053500002c,071840205009,Marie's Coleslaw Dressing,14.00,14.00,,1303,,2.0,,,,,,,,,,,,,MARIE'S,,14.00,MARIES COL,,,,,,,,,,
5321,600f0cc70a720f053500002c,077661137833,Litehouse Sweet Onion With Dijon Dressing & Marinade,3.99,3.99,,1306,,1.0,,,,,,,,,,,,,LITEHOUSE,,3.99,LITEHSE SWT ON DRS,,,,,,,,,,
5322,600f0cc70a720f053500002c,077661120460,Litehouse Freeze Dried Italian Blend,3.99,3.99,,1308,,1.0,,,,,,,,,,,,,LITEHOUSE,A.1. DRY RUB,3.99,LITEHOUSE ITALIAN,,,,,,,,,,
5334,600f0cc70a720f053500002c,034000040476,Cadbury Dairy Milk Caramello Bar,4.66,4.66,,1328,,1.0,,,,,,,,,,,,,CARAMELLO,,4.66,04R D CMO MI K,,,,,,,,,,
5391,600edb570a720f053500001d,021131506940,MARIE CALLENDERS FROZEN CREAMY MUSHROOM CHICKEN POT PIE MICROWAVEABLE 15 OZ - 0021131506941,1.76,1.76,,948,,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE,5e825d64f221c312e698a62a,,,,MARIE CALLENDER'S,,1.76,CN PBLLS CRM MUSHRM,,,,,,,,,,MARIE CALLENDER'S POT PIE
5392,600edb570a720f053500001d,780993107565,Famous Dave's Award Winning Rib Rub,3.49,3.49,,950,,1.0,,,,,,,,,,,,,FAMOUS DAVE'S,A.1. DRY RUB,3.49,FMS DAVE SPCYPICKLE,,,,,,,,,,
5394,600edb570a720f053500001d,511111902690,KRAFT,1.99,1.99,,958,,1.0,,,,,,,559c2234e4b06aca36af13c6,,559c2234e4b06aca36af13c6,,,,KRAFT,,1.99,KRAFT TAL AN RSTD,,,10.0,,False,,,,,KRAFT DRESSING
5395,600edb570a720f053500001d,074714086643,MRS CBS SW TRTL STRP DRY SLD TPNG BAG 4 OZ,2.99,2.99,,960,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,MRS. CUBBISON'S,,2.99,MRS CUBBISON SW TORT,,,,,,,,,,
5399,600edb570a720f053500001d,021000612239,Philadelphia Cream Cheese Spread - Original,2.99,2.99,,972,,1.0,,,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,,,,PHILADELPHIA,,2.99,PHILLY ORIG CREAM CH,,,,,True,,,,,PHILADELPHIA CREAM CHEESE - BRICK
5403,600edb570a720f053500001d,605806001307,Green Giant Idaho Russet Potatoes,2.88,2.88,,980,,1.0,,,,,,,,,,,,,GREEN GIANT,,2.88,GG IDAHO POTATOES,,,,,,,,,,
5404,600edb570a720f053500001d,048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.22,1.22,,984,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DOLE BLENDS MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DOLE,,1.22,ORG DOLE BANANAS,,,,,,,,,,DOLE BLENDS MULTI SERVE
5406,600edb570a720f053500001d,857183005120,"Banza Spaghetti, Chickpea Pasta, High Fiber & High Protein Pasta, 8 Oz",2.88,2.88,,990,,1.0,,,,,,Action not allowed for user and CPG,5ffdb69ebe37ce746df1192a,BANZA PASTA,5ffdb69ebe37ce746df1192a,,,,BANZA,,2.88,BANZA SPAGH,,,,,,,,,,BANZA PASTA
5420,600edb570a720f053500001d,053800123004,LNDS CA SLCD NO STFN BLCK OLV TUB 5.5 OZ,2.58,2.58,,1041,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,LINDSAY,,2.58,LINDSAY OL,,,,,,,,,,
5422,600edb570a720f053500001d,071100200058,Hidden Valley Original Ranch Salad Dressing & Seasoning Mix 1 Oz,7.49,7.49,,1045,,1.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY DRY SALAD DRESSING & DIP MIX,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,7.49,HVR SLD DRSG 36 F 1,,,,,,,,,,HIDDEN VALLEY DRY SALAD DRESSING & DIP MIX
5423,600edb570a720f053500001d,071100006681,Hidden Valley Original Ranch Salad Dressing 36 Oz,5.49,5.49,,1047,,1.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,5.49,HVR CUPS ORTGINA 1,,,,,,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER
5425,600edb570a720f053500001d,072310001244,Bigelow Tea Bags - Earl Grey,4.69,4.69,,1051,,1.0,,,,,,,,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,,,,BIGELOW,LIPTON TEA,4.69,BGLW EARL GREY TE 1,,,,,True,,,,,
5426,600edb570a720f053500001d,041800200139,WLCH BLCK CHRY CNCR GRP JC BLND BTL 64 FL OZ,2.98,2.98,,1053,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,WELCH'S,CAPRI SUN BEVERAGE DRINK,2.98,WELCHS CON,,,,,,,,,,
5434,600edb570a720f053500001d,26623200000,Cheese Cheddar & Colby - Signature Mild Cheese,7.99,7.99,,1069,,1.0,,,,,,,,,,,,,CHEESE,,7.99,LUCCHESE MLD CH 1,,,,,,,,,,
5466,600edb570a720f053500001d,311111511867,BEN AND JERRYS ICE CREAM,5.59,5.59,,1186,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,5.59,BEN JERRYS,,,55.9,,False,,,,,BEN AND JERRYS ICE CREAM
5467,600edb570a720f053500001d,311111511867,BEN AND JERRYS ICE CREAM,5.59,5.59,,1188,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,5.59,BENJERRYS,,,55.9,,False,,,,,BEN AND JERRYS ICE CREAM
5468,600edb570a720f053500001d,311111511867,BEN AND JERRYS ICE CREAM,5.59,5.59,,1190,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,5.59,BENJERRYS,,,55.9,,False,,,,,BEN AND JERRYS ICE CREAM
5472,600edb570a720f053500001d,071430000724,DL CTRS DRSN CBG CRT GRN ONN KL RMN SWT ONN SNFL CRNC FRSH SLD KIT BAG 26.4 OZ,8.98,8.98,,1200,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,DOLE,,8.98,DOLE-SALAD K,,,,,,,,,,
5476,600edb570a720f053500001d,016000124790,Honey Nut Cheerios Rte Cereal - Medium Size,2.49,2.49,,1219,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,HONEY NUT CHEERIOS CEREAL MEDIUM SIZE,5332f5f3e4b03c9a25efd0ae,,,,CHEERIOS,,2.49,GM HNYNUT-C,,,,,,,,,,HONEY NUT CHEERIOS CEREAL MEDIUM SIZE
5487,600edb570a720f053500001d,311111445421,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,4.99,4.99,,1248,,1.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,4.99,HDDN VEY DRE,,,,,False,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER
5492,600edb570a720f053500001d,041449001401,KRST PLN PWDR SFD CHCK PRK RDY TO USE CTNG MIX BOX 20 OZ,2.79,2.79,,1258,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,KRUSTEAZ,SHAKE 'N BAKE SEASONED COATING MIX,2.79,KRUSTEAZ BAK,,,,,,,,,,
5507,600edb570a720f053500001d,026800001924,AMRC BTY FLT ANGL HR 24 OZ,0.89,0.89,,1288,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,AMERICAN BEAUTY,,0.89,AMBT PASTA,,,,,,,,,,
5508,600edb570a720f053500001d,026800001924,AMRC BTY FLT ANGL HR 24 OZ,0.89,0.89,,1290,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,AMERICAN BEAUTY,,0.89,AMBT PASTA,,,,,,,,,,
5509,600edb570a720f053500001d,026800001924,AMRC BTY FLT ANGL HR 24 OZ,0.89,0.89,,1292,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,AMERICAN BEAUTY,,0.89,AMBT PASTA,,,,,,,,,,
5510,600edb570a720f053500001d,026800001924,AMRC BTY FLT ANGL HR 24 OZ,1.39,1.39,,1294,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,AMERICAN BEAUTY,,1.39,AMBT PASTA,,,,,,,,,,
5511,600edb570a720f053500001d,026800001924,AMRC BTY FLT ANGL HR 24 OZ,1.39,1.39,,1296,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,AMERICAN BEAUTY,,1.39,AMBT PASTA,,,,,,,,,,
5514,600edb570a720f053500001d,21075100000,Deli Chicken Breast,1.49,1.49,,1302,,1.0,,,,,,,,,,,,,DELI,,1.49,DELI CK TNDR,,,,,,,,,,
5515,600edb570a720f053500001d,311111705006,OSCAR MAYER LUNCH MEAT,5.99,5.99,,1304,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,OSCAR MAYER,,5.99,OSCM HAM,,,30.0,,False,,,,,OSCAR MAYER LUNCH MEAT
5516,600edb570a720f053500001d,044700061909,"OSCAR MAYER Selects Rotisserie Seasoned Chicken Breast, 9 oz",5.99,5.99,,1306,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - NATURAL,559c2234e4b06aca36af13c6,,,,OSCAR MAYER,,5.99,OSCM CHICKEN,,,30.0,,,,,,,OSCAR MAYER LUNCH MEAT - NATURAL
5556,600f39c30a7214ada2000030,016000437760,Betty Crocker Hershey's - Milk Chocolate Frosting,1.98,1.98,,1018,,1.0,,,,,,,,DUNCAN HINES FROSTING,5e825d64f221c312e698a62a,,,,BETTY CROCKER,,1.98,BC HRSHY CHOC FRST,,,,,True,,,,1.98,
5557,600f39c30a7214ada2000030,311111434807,CHEX CEREAL MEDIUM SIZE,1.49,1.49,,1019,True,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,CHEX CEREAL MEDIUM SIZE,5332f5f3e4b03c9a25efd0ae,,,,CHEX,,1.49,GMILLS CHEX,,,,,False,,,,1.49,CHEX CEREAL MEDIUM SIZE
5558,600f39c30a7214ada2000030,016000877009,General Mills Breakfast Packs Rte Cereal - 9.14Oz,2.49,2.49,,1020,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,GM CEREAL VARIETY PACKS,5332f5f3e4b03c9a25efd0ae,,,,GENERAL MILLS,,2.49,GM CEREAL RICE,,,,,,,,,2.49,GM CEREAL VARIETY PACKS
5559,600f39c30a7214ada2000030,016000126855,Cinnamon Toast Crunch Rte Cereal - Giant Size,2.49,2.49,,1021,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,CINNAMON TOAST CRUNCH CEREAL GIANT SIZE,5332f5f3e4b03c9a25efd0ae,,,,CINNAMON TOAST CRUNCH,,2.49,GM CEREAL CRN,,,,,,,,,2.49,CINNAMON TOAST CRUNCH CEREAL GIANT SIZE
5562,600f39c30a7214ada2000030,020709100139,TRL SR BRT CRW CRWL GM CNDY BAG 30.4 OZ,13.96,13.96,,1024,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,TROLLI,,13.96,TROLLI SOU,,,,,,,,,13.96,
5563,600f39c30a7214ada2000030,021000045129,Velveeta Shells and Cheese,5.99,5.99,,1026,,1.0,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,VELVEETA,,5.99,KRAFT VELVEETA SHE,,,,,True,,,,5.99,VELVEETA MACARONI & CHEESE DINNER
5565,600f39c30a7214ada2000030,016000437760,Betty Crocker Hershey's - Milk Chocolate Frosting,1.98,1.98,,1040,,1.0,,,,,,,,DUNCAN HINES FROSTING,5e825d64f221c312e698a62a,,,,BETTY CROCKER,,1.98,BC HRSHY CHOC FRST,,,,,True,,,,1.98,
5567,600f39c30a7214ada2000030,016000877009,General Mills Breakfast Packs Rte Cereal - 9.14Oz,2.49,2.49,,1044,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,GM CEREAL VARIETY PACKS,5332f5f3e4b03c9a25efd0ae,,,,GENERAL MILLS,,2.49,GM CEREAL RICE,,,,,,,,,2.49,GM CEREAL VARIETY PACKS
5568,600f39c30a7214ada2000030,016000126855,Cinnamon Toast Crunch Rte Cereal - Giant Size,2.49,2.49,,1046,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,CINNAMON TOAST CRUNCH CEREAL GIANT SIZE,5332f5f3e4b03c9a25efd0ae,,,,CINNAMON TOAST CRUNCH,,2.49,GM CEREAL CRN,,,,,,,,,2.49,CINNAMON TOAST CRUNCH CEREAL GIANT SIZE
5571,600f39c30a7214ada2000030,020709100139,TRL SR BRT CRW CRWL GM CNDY BAG 30.4 OZ,13.96,13.96,,1052,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,TROLLI,,13.96,TROLLI SOU,,,,,,,,,13.96,
5572,600f39c30a7214ada2000030,021000045129,Velveeta Shells and Cheese,5.99,5.99,,1055,,1.0,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,VELVEETA,,5.99,KRAFT VELVEETA SHE,,,,,True,,,,5.99,VELVEETA MACARONI & CHEESE DINNER
5573,600f39c30a7214ada2000030,511111802358,CRACKER BARREL,168.84,168.84,True,1057,,6.0,,,,,POINTS_GREATER_THAN_THRESHOLD,,559c2234e4b06aca36af13c6,,559c2234e4b06aca36af13c6,,,,CRACKER BARREL,,168.84,CRCKR BRL,,,844.2,,False,,,,168.84,
5575,600f39c30a7214ada2000030,022000014252,ORBIT BUBBLE MINT DENTAL GUM SUGAR FREE PELLET RP 180 CT - 0022000014252,32.25,32.25,,1063,,5.0,,,,,,,,,5e825d64f221c312e698a62a,,,,ORBIT,,32.25,ORBIT GUM,,,,,,,,,32.25,
5578,600f39c30a7214ada2000030,025500005188,Folgers Classic Roast Medium Roast Ground Coffee,9.99,9.99,,1071,,1.0,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,9.99,FOLGERS COFF CLSC,,,,,True,,,,9.99,
5581,600f39c30a7214ada2000030,025500005188,Folgers Classic Roast Medium Roast Ground Coffee,9.99,9.99,,1081,,1.0,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,9.99,FOLGERS COFF CLSC,,,,,True,,,,9.99,
5583,600f39c30a7214ada2000030,511111001768,CHEETOS,22.00,22.00,,1083,,2.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,CHEETOS,,22.00,CHEETOS CR,,,,,False,,,,22.00,
5584,600f39c30a7214ada2000030,029000016156,PLANTERS Deluxe Salted Whole Cashews - 18.25oz,14.99,14.99,,1085,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,PLANTERS,,14.99,PLNTR CASHEWS 33OZ,,,75.0,,,,,,14.99,PLANTERS CASHEWS
5585,600f39c30a7214ada2000030,038000052200,Kellogg's Fun Pak - 8 Cereals,2.50,2.50,,1086,,1.0,,,,,,,,GM CEREAL VARIETY PACKS,5332f5f3e4b03c9a25efd0ae,,,,KELLOGG'S,,2.50,KLLGG FUN PACK CRL,,,,,True,,,,2.50,
5588,600f39c30a7214ada2000030,038000138577,PRNG PTT CRSP CHDR CHS FLT CNST 5.5 OZ,2.50,2.50,,1089,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,PRINGLES,,2.50,PRINGLES CHEESE,,,,,,,,,2.50,
5595,600f39c30a7214ada2000030,041321006357,WISHBONE RUSSIAN SALAD DRESSING PLASTIC BOTTLE 15 OZ - 0041321006351,3.29,3.29,,1097,,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,WISHBONE SALAD DRESSING,5e825d64f221c312e698a62a,,,,WISHBONE,,3.29,WISHBONE RUSSIAN,,,,,,,,,3.29,WISHBONE SALAD DRESSING
5600,600f39c30a7214ada2000030,041244000098,MRTN GLD MDL APL GLS FRSH SQZD 10 FL OZ,9.96,9.96,,1110,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,MARTINELLI'S,,9.96,MARTINELLI,,,,,,,,,9.96,
5602,600f39c30a7214ada2000030,041321006357,WISHBONE RUSSIAN SALAD DRESSING PLASTIC BOTTLE 15 OZ - 0041321006351,3.29,3.29,,1115,,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,WISHBONE SALAD DRESSING,5e825d64f221c312e698a62a,,,,WISHBONE,,3.29,WISHBONE RUSSIAN,,,,,,,,,3.29,WISHBONE SALAD DRESSING
5605,600f39c30a7214ada2000030,041695103799,Braswell's Vidalia Onion & Summer Tomato,5.49,5.49,,1123,,1.0,,,,,,,,HEALTHY CHOICE DRESSING,5e825d64f221c312e698a62a,,,,BRASWELL'S,,5.49,BRASWELL DRSSNG VI,,,,,True,,,,5.49,
5606,600f39c30a7214ada2000030,511111602118,JELL-O,3.00,3.00,,1125,,1.0,,,,,,,559c2234e4b06aca36af13c6,,559c2234e4b06aca36af13c6,,,,JELL-O,,3.00,2 OTY JELLO,,,15.0,,False,,,,3.00,
5607,600f39c30a7214ada2000030,048001213517,BST FDS SPRD MYNS JAR 30 FL OZ,8.56,8.56,,1127,,2.0,,,,,,,,BEST FOODS MAYONNAISE,559c2234e4b06aca36af13c6,,,,HELLMANN'S/BEST FOODS,,8.56,BEST FOODS,,,,,,,,,8.56,BEST FOODS MAYONNAISE
5613,600f39c30a7214ada2000030,053800123004,LNDS CA SLCD NO STFN BLCK OLV TUB 5.5 OZ,5.16,5.16,,1143,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,LINDSAY,,5.16,LINDSAY OL,,,,,,,,,5.16,
5614,600f39c30a7214ada2000030,053800123004,LNDS CA SLCD NO STFN BLCK OLV TUB 5.5 OZ,5.16,5.16,,1146,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,LINDSAY,,5.16,LINDSAY OL,,,,,,,,,5.16,
5616,600f39c30a7214ada2000030,071100006681,Hidden Valley Original Ranch Salad Dressing 36 Oz,7.49,7.49,,1152,,1.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,7.49,HVR SLD DRSG 36 FZ,,,,,,,,,7.49,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER
5617,600f39c30a7214ada2000030,311111445421,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5.49,5.49,,1154,True,1.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,5.49,HVR CUPS ORIGINAL,,,,,False,,,,5.49,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER
5619,600f39c30a7214ada2000030,072310001244,Bigelow Tea Bags - Earl Grey,4.69,4.69,,1159,,1.0,,,,,,,,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,,,,BIGELOW,LIPTON TEA,4.69,BGLW EARL GREY TEA,,,,,True,,,,4.69,
5620,600f39c30a7214ada2000030,041800200139,WLCH BLCK CHRY CNCR GRP JC BLND BTL 64 FL OZ,5.96,5.96,,1161,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,WELCH'S,CAPRI SUN BEVERAGE DRINK,5.96,WELCHS CON,,,,,,,,,5.96,
5624,600f39c30a7214ada2000030,072310001244,Bigelow Tea Bags - Earl Grey,4.69,4.69,,1173,,1.0,,,,,,,,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,,,,BIGELOW,LIPTON TEA,4.69,BGLW EARL GREY TEA,,,,,True,,,,4.69,
5625,600f39c30a7214ada2000030,041800200139,WLCH BLCK CHRY CNCR GRP JC BLND BTL 64 FL OZ,5.96,5.96,,1174,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,WELCH'S,CAPRI SUN BEVERAGE DRINK,5.96,WELCHS CON,,,,,,,,,5.96,
5632,600f39c30a7214ada2000030,23671200000,Cheese Cheddar & Colby - Signature Jack Cheese,7.99,7.99,,1183,,1.0,,,,,,,,,,,,,CHEESE,,7.99,LUC CHES COLBY JAC,,,,,,,,,7.99,
5633,600f39c30a7214ada2000030,26623200000,Cheese Cheddar & Colby - Signature Mild Cheese,7.99,7.99,,1184,,1.0,,,,,,,,,,,,,CHEESE,,7.99,LUC CHESE MLD CHED,,,,,,,,,7.99,
5646,600f39c30a7214ada2000030,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,,1197,True,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,3.49,BEN JERRYS I,,,34.9,,False,,,,3.49,BEN AND JERRYS ICE CREAM
5647,600f39c30a7214ada2000030,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,,1198,True,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,3.49,BEN JERRYS I,,,34.9,,False,,,,3.49,BEN AND JERRYS ICE CREAM
5648,600f39c30a7214ada2000030,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,,1199,True,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,3.49,BEN JERRYS I,,,34.9,,False,,,,3.49,BEN AND JERRYS ICE CREAM
5649,600f39c30a7214ada2000030,311111511867,BEN AND JERRYS ICE CREAM,4.49,4.49,,1200,True,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,4.49,BEN JERRYS I,,,44.9,,False,,,,4.49,BEN AND JERRYS ICE CREAM
5651,600f39c30a7214ada2000030,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,,1202,True,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,3.49,BEN JERRYS I,,,34.9,,False,,,,3.49,BEN AND JERRYS ICE CREAM
5676,600f39c30a7214ada2000030,764025930000,Hewlett Packard Multipurpose Paper - Brightness,0.60,0.60,,1227,,1.0,,,,,,,,,,,,,HEWLETT PACKARD,,0.60,PC PAPER CLIPS,,,,,,,,,0.60,
5688,600f39c30a7214ada2000030,070158008678,Krazy Glue Sticks,9.17,9.17,,1240,,1.0,,,,,,,,,,,,,KRAZY GLUE,,9.17,GLUE STICK,,,,,,,,,9.17,
5689,600f39c30a7214ada2000030,070158008678,Krazy Glue Sticks,9.17,9.17,,1241,,1.0,,,,,,,,,,,,,KRAZY GLUE,,9.17,GLUE STICK,,,,,,,,,9.17,
5698,600f39c30a7214ada2000030,078300054764,Playtex Liners - Pre Sterilized Disposable,0.56,0.56,,1250,,1.0,,,,,,,,,,,,,PLAYTEX,,0.56,PLAY DOE,,,,,,,,,0.56,
5705,600f39c30a7214ada2000030,011110916068,Fresh Selections House Salad With Bacon Kit,11.23,11.23,,1257,,1.0,,,,,,,,,,,,,KROGER,,11.23,HOUSE KIT,,,,,,,,,11.23,
5720,600f39c30a7214ada2000030,037000889427,Crest 3D White Brilliance Vibrant Peppermint Toothpaste,12.62,12.62,,1272,,1.0,,,,,,,,,,,,,CREST 3D WHITE,,12.62,10X10 3D PI,,,,,,,,,12.62,
5747,600f39c30a7214ada2000030,043000009604,COOL WHIP Original Whipped Topping 16 oz,5.16,5.16,,1305,,2.0,,,,,,,,COOL WHIP WHIPPED TOPPING,559c2234e4b06aca36af13c6,,,,COOL WHIP,,5.16,COOL WHIP,,,,,,,,,5.16,COOL WHIP WHIPPED TOPPING
5748,600f39c30a7214ada2000030,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,5.99,5.99,,1307,True,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE MULTI SERVE,5e825d64f221c312e698a62a,,,,MARIE CALLENDER'S,,5.99,MARIE CALLENDERS,,,,,False,,,,5.99,MARIE CALLENDER'S POT PIE MULTI SERVE
5749,600f39c30a7214ada2000030,311111511867,BEN AND JERRYS ICE CREAM,3.99,3.99,,1308,True,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,3.99,BEN & JERRYS ND,,,39.9,,False,,,,3.99,BEN AND JERRYS ICE CREAM
5750,600f39c30a7214ada2000030,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,19.96,19.96,,1309,,2.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,19.96,B&J CHUNKY,,,199.6,,,,,,19.96,BEN AND JERRYS ICE CREAM
5751,600f39c30a7214ada2000030,076840100477,BEN & JERRYS FROZEN CHOC FUDGE BROWNIE ICE CREAM REGULAR 16 OZ - 0076840100471,4.99,4.99,,1311,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,4.99,B&J CHOC FUDG BRN,,,49.9,,,,,,4.99,BEN AND JERRYS ICE CREAM
5758,600f39c30a7214ada2000030,021834033316,HMPL CRD PPR SLCD PRK BCN WRP 20 OZ,223.36,223.36,,1328,,8.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HEMPLER'S,OSCAR MAYER BACON,223.36,HEMPLERS S,,,,,,,,,223.36,
